SPY Return,Portfolio P&L,VaR,VaR (Age-Weighted)
0.004127532190661036,4127.532190661036,44640.62241893241,22305.57774867742
0.007288197836732242,7288.197836732243,44640.62241893241,22289.71268549872
-0.004097497785176374,-4097.497785176374,44640.62241893241,22273.356950262947
-0.009960241705055311,-9960.24170505531,44640.62241893241,22256.495367545653
-0.0005006257926837675,-500.6257926837675,44640.62241893241,22239.11229257937
-0.011294677819788882,-11294.677819788882,44640.62241893241,22221.191596737845
-0.01692729750615019,-16927.29750615019,44640.62241893241,22202.716652571322
0.008061604671026783,8061.604671026783,44640.62241893241,22183.67031837903
0.01298107353962336,12981.073539623361,44640.62241893241,21873.360190173284
-0.01195969751153009,-11959.697511530088,44640.62241893241,21497.494124063487
-0.0006564791074233978,-656.4791074233979,44640.62241893241,21110.003334259567
0.014717864500298564,14717.864500298563,44640.62241893241,20710.52829322459
-0.0033994530238316877,-3399.453023831688,44640.62241893241,20585.56821936173
-0.00644159575493881,-6441.5957549388095,44640.62241893241,20118.4164183206
0.0016686621929720934,1668.6621929720934,44640.62241893241,19641.230648533397
-0.008444397561942098,-8444.397561942098,44640.62241893241,19476.41197468483
0.003794240232307613,3794.240232307613,44640.62241893241,19306.495816078055
0.013598762905648728,13598.762905648728,44640.62241893241,19251.08275479124
0.0069447209487721005,6944.7209487721,44640.62241893241,19220.26967489536
0.0016396367957784107,1639.6367957784107,44640.62241893241,19188.50361314703
-0.0037108441926471014,-3710.8441926471014,44640.62241893241,18743.24866999772
0.006200796747190381,6200.796747190381,44640.62241893241,18251.350580569888
-0.002953055710139951,-2953.0557101399513,44640.62241893241,17918.797341368292
-0.007690282020869479,-7690.282020869479,44640.62241893241,17885.726773499926
-0.016289952979268458,-16289.952979268457,44640.62241893241,17851.633404563465
0.0007296607401436462,729.6607401436462,44640.62241893241,17816.485601536187
-0.004019738648554594,-4019.738648554594,44640.62241893241,17780.25075305446
-0.005949556644101715,-5949.5566441017145,44640.62241893241,17742.89523915577
0.002060642471880351,2060.642471880351,44640.62241893241,17704.384400084957
-0.0030188146476387207,-3018.8146476387205,44640.62241893241,17664.682504135664
-0.01112276037700513,-11122.760377005128,44640.62241893241,17623.752714497215
-0.005758101532934844,-5758.101532934844,44640.62241893241,17581.557055076137
-0.003839670493625329,-3839.670493625329,44640.62241893241,17538.056375260592
-0.014934537254695809,-14934.53725469581,44640.62241893241,17493.210313595082
-0.008595601656683343,-8595.601656683342,44640.62241893241,17446.977260331667
0.017042176243828568,17042.176243828566,44640.62241893241,17399.314318822995
0.0017413033888477097,1741.3033888477098,44640.62241893241,17350.17726572127
0.0005293606203702669,529.3606203702668,44640.62241893241,17299.520509946295
0.00196374685463138,1963.74685463138,44640.62241893241,17247.297050384466
-0.003249823364307828,-3249.823364307828,44640.62241893241,17193.458432279487
0.012039272579617764,12039.272579617764,44640.62241893241,17137.954702274357
-0.014616398238512608,-14616.398238512607,44640.62241893241,17077.911444440204
-0.0022033971608719253,-2203.3971608719253,44640.62241893241,17018.921402985074
-0.02549920538846382,-25499.20538846382,44640.62241893241,16958.106927258134
-0.0004682744173605029,-468.2744173605029,44640.62241893241,25670.411019072988
0.007543683944407843,7543.683944407843,44640.62241893241,25662.587876436533
0.02221973118164172,22219.731181641717,44640.62241893241,25654.52278093503
0.0006060147144031587,606.0147144031587,44640.62241893241,25646.20824949018
0.007920086657924617,7920.086657924618,44640.62241893241,25637.636567588273
-0.012740470614629094,-12740.470614629094,44640.62241893241,25628.79978212239
0.011387188699956646,11387.188699956647,44640.62241893241,25619.689694013236
-0.006415358430680512,-6415.358430680512,44640.62241893241,25610.29785060173
0.01054464843034719,10544.64843034719,44640.62241893241,25600.61553780637
0.005007297185531069,5007.297185531069,44640.62241893241,25590.633772037956
0.0019363974174580985,1936.3974174580985,44640.62241893241,25580.34329186433
0.00962613875177409,9626.13875177409,44640.62241893241,25569.734549417295
-0.0016225388912524433,-1622.5388912524434,44640.62241893241,25558.797701533753
-0.02269431527052543,-22694.315270525432,44640.62241893241,25547.522600622888
0.007672094796415132,7672.094796415132,44640.62241893241,25535.898785250858
-0.01616471484206867,-16164.714842068668,44640.62241893241,25523.915470434335
0.005013303321883589,5013.303321883589,44640.62241893241,25511.561537633796
0.008998638901341059,8998.638901341059,44640.62241893241,25499.0139619727
-0.0028801018543805164,-2880.101854380516,44640.62241893241,25492.397350440977
0.024657713673244545,24657.713673244543,44640.62241893241,25485.576101439194
0.0029712253394056417,2971.2253394056415,44640.62241893241,25478.543885973442
0.006585840204316371,6585.8402043163715,44640.62241893241,25471.29417930772
-0.004536809117849803,-4536.8091178498025,44640.62241893241,25463.820254910064
-0.009549066243013016,-9549.066243013016,44640.62241893241,25456.11517821145
-0.0012554929458320908,-1255.4929458320908,44640.62241893241,25448.171800171644
-0.008758313240916644,-8758.313240916645,44640.62241893241,25439.982750646068
0.00014908684336221577,149.08684336221577,44640.62241893241,25431.54043154754
-0.004856736112949822,-4856.736112949822,44640.62241893241,25422.837009796476
0.016638577412041323,16638.577412041323,44640.62241893241,25413.864410053113
-0.002360057146764816,-2360.057146764816,44640.62241893241,25404.614307224903
0.006843545602422488,6843.545602422488,44640.62241893241,25395.078118742214
0.007379568067411256,7379.5680674112555,44640.62241893241,25385.246996595113
0.0026172315921265477,2617.2315921265476,44640.62241893241,25375.11181912387
-0.009190436679217878,-9190.436679217877,44640.62241893241,25364.66318255558
-0.010163587268432393,-10163.587268432393,44640.62241893241,25353.891392278998
-0.008661281214565894,-8661.281214565894,44640.62241893241,25342.786453849527
0.000261306158979839,261.306158979839,44640.62241893241,25331.33806371605
0.016362857210479843,16362.857210479844,44640.62241893241,25319.53559966092
0.018228960804814415,18228.960804814415,44640.62241893241,25307.368110944295
3.60548755243903e-05,36.054875524390305,44640.62241893241,24351.236461334633
-0.007019096077788144,-7019.096077788144,44640.62241893241,24272.78122529495
-0.0008717762993094354,-871.7762993094354,44640.62241893241,24195.702169406006
