Date,Last Price,High Price,Low Price,Open Price
7/11/2013,167.44,167.61,165.1774,167.11
7/10/2013,165.192,165.75,164.63,164.97
7/9/2013,165.13,165.33,164.27,164.98
7/8/2013,163.945,164.39,163.0838,163.86
7/5/2013,163.02,163.08,161.3,162.47
7/3/2013,161.28,161.77,160.22,160.48
7/2/2013,161.21,162.3,160.5,161.12
7/1/2013,161.36,162.48,161.08,161.26
6/28/2013,160.42,161.4,159.86,160.63
6/27/2013,161.08,161.82,160.95,161.1
6/26/2013,160.14,160.5,159.25,159.87
6/25/2013,158.575,160.1,157.42,158.48
6/24/2013,157.06,158.43,155.73,157.41
6/21/2013,159.07,159.76,157.47,159.64
6/20/2013,159.4,163.4668,158.98,161.86
6/19/2013,163.45,165.89,163.38,165.6
6/18/2013,165.735,165.99,164.52,164.53
6/17/2013,164.44,165.22,163.2192,164.29
6/14/2013,163.175,164.67,162.91,164.03
6/13/2013,164.21,164.5,161.3,161.66
6/12/2013,161.75,164.39,161.6,164.22
6/11/2013,163.098,164.54,162.739,163.3
6/10/2013,164.8,165.4,164.37,165.31
6/7/2013,164.8,164.95,163.14,163.85
6/6/2013,162.73,162.74,160.25,161.2
6/5/2013,161.272,163.42,161.13,163.09
6/4/2013,163.56,165.1,162.73,164.44
6/3/2013,164.35,164.46,162.6599,163.83
5/31/2013,163.445,166.31,163.13,165.37
5/30/2013,165.83,166.59,165.22,165.35
5/29/2013,165.22,165.8,164.34,165.42
5/28/2013,166.3,167.78,165.81,167.04
5/24/2013,165.308,165.3805,163.98,164.47
5/23/2013,165.45,165.91,163.94,164.16
5/22/2013,165.93,169.07,165.17,167.34
5/21/2013,167.17,167.8,166.5,167.08
5/20/2013,166.93,167.58,166.61,166.78
5/17/2013,166.94,167.04,165.73,165.95
5/16/2013,165.34,166.36,165.09,165.78
5/15/2013,166.115,166.45,164.91,164.96
5/14/2013,165.23,165.35,163.67,163.67
5/13/2013,163.54,163.81,162.82,163.2
5/10/2013,163.41,163.5498,162.51,162.99
5/9/2013,162.881,163.7,162.47,163.27
5/8/2013,163.34,163.39,162.33,162.42
5/7/2013,162.5999,162.65,161.67,162.13
5/6/2013,161.78,162.01,161.42,161.49
5/3/2013,161.368,161.88,159.782,161.14
5/2/2013,159.75,159.89,158.53,158.68
5/1/2013,158.28,159.41,158.1,159.33
4/30/2013,159.68,159.72,158.61,159.27
4/29/2013,159.3,159.65,158.42,158.67
4/26/2013,158.24,158.6,157.73,158.33
4/25/2013,158.52,159.27,158.1,158.34
4/24/2013,157.88,158.3,157.54,157.83
4/23/2013,157.78,157.93,156.17,156.95
4/22/2013,156.17,156.54,154.75,155.78
4/19/2013,155.48,155.55,154.12,154.5
4/18/2013,154.14,155.41,153.55,155.37
4/17/2013,155.11,156.32,154.28,156.29
4/16/2013,157.41,157.49,155.91,156.29
4/15/2013,155.118,158.13,155.1,158
4/12/2013,158.8,159.04,157.92,158.68
4/11/2013,159.19,159.71,158.54,158.7
4/10/2013,158.67,158.87,157.13,157.17
4/9/2013,156.75,157.32,155.98,156.5
4/8/2013,156.21,156.22,154.75,155.27
4/5/2013,155.158,155.35,153.77,153.95
4/4/2013,155.86,156.17,155.09,155.43
4/3/2013,155.23,157.03,154.82,156.91
4/2/2013,156.82,157.21,156.37,156.61
4/1/2013,156.05,156.91,155.67,156.59
3/28/2013,156.67,156.85,155.75,156.09
3/27/2013,156.19,156.245,155,155.26
3/26/2013,156.19,156.23,155.42,155.59
3/25/2013,154.95,156.27,154.35,156.01
3/22/2013,155.6,155.6,154.73,154.85
3/21/2013,154.359,155.6389,154.1,154.76
3/20/2013,155.69,155.95,155.26,155.52
3/19/2013,154.61,155.51,153.59,155.3
3/18/2013,154.97,155.64,154.2,154.34
3/15/2013,155.83,156.04,155.31,155.85
3/14/2013,156.73,156.8,155.9078,156.31
3/13/2013,155.905,156.12,155.23,155.76
3/12/2013,155.68,156.1,155.21,155.92
3/11/2013,156.03,156.04,155.13,155.325
3/8/2013,155.44,155.65,154.66,155.46
3/7/2013,154.776,154.98,154.52,154.7
3/6/2013,154.5,154.92,154.16,154.84
3/5/2013,154.29,154.7,153.64,153.66
3/4/2013,152.92,152.92,151.52,151.76
3/1/2013,152.11,152.34,150.41,151.09
2/28/2013,151.61,152.87,151.41,151.9
2/27/2013,151.91,152.33,149.76,149.89
2/26/2013,150.02,150.2,148.73,149.72
2/25/2013,149,152.86,149,152.63
2/22/2013,151.89,151.89,150.4913,151.15
2/21/2013,150.42,151.4218,149.94,150.96
2/20/2013,151.34,153.19,151.26,153.14
2/19/2013,153.25,153.28,152.1629,152.37
2/15/2013,152.11,152.59,151.55,152.43
2/14/2013,152.29,152.47,151.52,151.69
2/13/2013,152.151,152.61,151.72,152.33
2/12/2013,152.02,152.3,151.61,151.78
2/11/2013,151.77,151.9,151.3938,151.74
2/8/2013,151.8,151.89,151.22,151.22
2/7/2013,150.96,151.35,149.86,151.205
2/6/2013,151.16,151.26,150.41,150.52
2/5/2013,151.05,151.48,150.29,150.35
2/4/2013,149.535,151.2679,149.43,150.32
2/1/2013,151.24,151.42,150.39,150.65
1/31/2013,149.7,150.38,149.6,149.89
1/30/2013,150.07,150.94,149.93,150.64
1/29/2013,150.66,150.85,149.67,149.77
1/28/2013,150.07,150.33,149.51,150.29
1/25/2013,150.25,150.25,149.3726,149.88
1/24/2013,149.41,150.14,149.01,149.15
1/23/2013,149.37,149.5,148.86,149.13
1/22/2013,149.13,149.13,147.98,148.33
1/18/2013,148.33,148.49,147.43,147.97
1/17/2013,148,148.42,147.1446,147.7
1/16/2013,147.05,147.28,146.61,146.77
1/15/2013,147.07,147.21,146.2,146.29
1/14/2013,146.97,147.07,146.43,146.89
1/11/2013,147.07,147.15,146.61,147.04
1/10/2013,147.08,147.09,145.97,146.73
1/9/2013,145.92,146.32,145.64,145.87
1/8/2013,145.5496,145.91,144.98,145.71
1/7/2013,145.9695,146.4442,145.43,145.85
1/4/2013,146.37,146.61,145.67,145.97
1/3/2013,145.7341,146.37,145.34,145.99
1/2/2013,146.06,146.15,144.73,145.11
12/31/2012,142.41,142.56,139.54,139.66
12/28/2012,140.03,141.42,139.87,140.64
12/27/2012,141.5616,142.08,139.92,141.79
12/26/2012,141.75,142.71,141.35,142.64
12/24/2012,142.35,142.56,142.19,142.48
12/21/2012,142.79,144.0881,141.94,142.17
12/20/2012,145.12,145.14,143.98,144.38
12/19/2012,144.29,145.58,144.24,145.53
12/18/2012,145.37,145.5,143.79,144
12/17/2012,143.77,143.85,142.43,142.47
12/14/2012,142.1051,142.58,141.88,142.32
12/13/2012,142.63,143.83,142.275,143.42
12/12/2012,143.51,144.55,143.31,144
12/11/2012,143.44,144.11,142.99,143.06
12/10/2012,142.473,142.81,142.15,142.21
12/7/2012,142.415,142.69,141.67,142.53
12/6/2012,141.98,142.04,141.16,141.37
12/5/2012,141.5,142.16,140.37,141.37
12/4/2012,141.25,141.87,140.87,141.44
12/3/2012,141.45,142.92,141.34,142.8
11/30/2012,142.155,142.42,141.66,142.14
11/29/2012,142.12,142.51,141.37,141.99
11/28/2012,141.46,141.54,139,139.76
11/27/2012,140.33,141.39,140.24,140.91
11/26/2012,141.05,141.3563,140.19,140.65
11/23/2012,141.35,141.4,140.04,140.13
11/21/2012,139.45,139.57,139.03,139.31
11/20/2012,139.19,139.42,138.08,138.91
11/19/2012,139.13,139.15,136.4057,137.9
11/16/2012,136.37,136.64,134.7,135.9
11/15/2012,135.7,136.4901,135.18,135.98
11/14/2012,135.9299,138.43,135.62,138.21
11/13/2012,137.79,139.25,137.36,137.54
11/12/2012,138.265,138.81,137.96,138.59
11/9/2012,138.16,139.44,137.55,137.62
11/8/2012,138.04,140.41,137.93,139.7
11/7/2012,139.72,141.68,139.06,141.66
11/6/2012,142.96,143.52,142.13,142.28
11/5/2012,141.8486,142.17,140.93,141.35
11/2/2012,141.56,143.72,141.41,143.68
11/1/2012,142.83,143.01,141.52,141.65
10/31/2012,141.35,142.03,140.68,141.85
10/26/2012,141.35,141.84,140.39,141.3
10/25/2012,141.43,142.28,140.57,142.02
10/24/2012,141.02,142.1,140.8,141.93
10/23/2012,141.42,142.06,140.83,141.86
10/22/2012,143.41,143.67,142.28,143.15
10/19/2012,143.3896,145.56,143.05,145.55
10/18/2012,145.82,146.52,145.33,145.82
10/17/2012,146.2,146.32,145.42,145.64
10/16/2012,145.54,145.64,144.66,144.76
10/15/2012,144.08,144.23,142.77,143.23
10/12/2012,142.89,143.95,142.58,143.46
10/11/2012,143.36,144.49,143.327,144.28
10/10/2012,143.28,144.32,143.09,144.18
10/9/2012,144.2,145.65,144.15,145.53
10/8/2012,145.642,146.1231,145.31,145.6
10/5/2012,146.14,147.16,145.7,146.91
10/4/2012,146.125,146.34,145.44,145.64
10/3/2012,145.09,145.43,144.13,144.89
10/2/2012,144.5,145.15,143.83,144.92
10/1/2012,144.345,145.69,144.0082,144.52
9/28/2012,143.97,144.56,143.46,144.09
9/27/2012,144.64,144.97,143.51,143.89
9/26/2012,143.295,144.11,142.95,144.065
9/25/2012,144.1,146.24,144.06,145.96
9/24/2012,145.645,145.98,145.04,145.15
9/21/2012,145.87,146.67,145.81,146.64
9/20/2012,146.71,146.79,145.63,146.03
9/19/2012,146.7,147.17,146.41,146.79
9/18/2012,146.62,146.81,146.25,146.49
9/17/2012,146.74,147.19,146.37,146.94
9/14/2012,147.24,148.11,146.76,146.88
9/13/2012,146.59,147.04,143.99,144.37
9/12/2012,144.39,144.55,143.9,144.39
9/11/2012,143.91,144.37,143.56,143.6
9/10/2012,143.51,144.44,143.46,144.19
9/7/2012,144.33,144.39,143.88,144.01
9/6/2012,143.77,143.78,141.75,141.76
9/5/2012,140.91,141.47,140.63,141.09
9/4/2012,141.03,141.46,140.13,141.04
8/31/2012,141.16,141.82,140.36,141.29
8/30/2012,140.49,140.94,140.19,140.9
8/29/2012,141.51,141.89,141.12,141.52
8/28/2012,141.4,141.84,140.97,141.18
8/27/2012,141.54,142.08,141.34,141.89
8/24/2012,141.51,141.83,140.22,140.31
8/23/2012,140.665,141.48,140.44,141.47
8/22/2012,141.82,142.05,141.07,141.4
8/21/2012,141.76,143.09,141.45,142.54
8/20/2012,142.19,142.22,141.59,141.98
8/17/2012,142.18,142.3,141.86,142.23
8/16/2012,141.99,142.16,140.8,141.15
8/15/2012,140.95,141.19,140.55,140.64
8/14/2012,140.79,141.38,140.37,141.29
8/13/2012,140.77,140.84,140.04,140.6
8/10/2012,140.84,140.89,139.81,140.04
8/9/2012,140.61,140.89,140.15,140.29
8/8/2012,140.49,140.65,139.81,139.85
8/7/2012,140.32,140.92,140.03,140.18
8/6/2012,139.62,140.17,139.56,139.72
8/3/2012,139.349,139.64,136.6794,138.56
8/2/2012,136.64,137.57,135.58,136.55
8/1/2012,137.59,138.73,137.4,138.7
7/31/2012,137.71,138.87,137.71,138.49
7/30/2012,138.68,139.339,138.27,138.52
7/27/2012,138.675,139.07,136.1364,136.89
7/26/2012,136.17,136.46,135.26,135.89
7/25/2012,133.96,134.56,133.25,134.21
7/24/2012,133.925,135.25,133.03,135.19
7/23/2012,135.09,136.3852,133.84,134.47
7/20/2012,136.47,137.16,136.32,136.95
7/19/2012,137.73,138.18,137.21,137.65
7/18/2012,137.37,137.64,135.96,136.04
7/17/2012,136.36,136.64,134.55,135.97
7/16/2012,135.43,135.83,134.9,135.44
7/13/2012,135.75,135.89,133.84,133.86
7/12/2012,133.51,134.2269,132.6,133.38
7/11/2012,134.16,134.6,133.38,134.21
7/10/2012,134.14,136.23,133.68,136.01
7/9/2012,135.32,135.57,134.7,135.38
7/6/2012,135.49,135.77,134.85,135.47
7/5/2012,136.79,137.8,136.29,136.9
7/3/2012,137.412,137.51,136.34,136.48
7/2/2012,136.51,136.65,135.52,136.48
6/29/2012,136.105,136.27,134.85,135.2
6/28/2012,132.79,132.99,131.28,132.29
6/27/2012,133.173,133.43,131.9667,132.42
6/26/2012,131.98,132.38,130.93,131.7
6/25/2012,131.32,132.1,130.85,132.05
6/22/2012,133.46,133.71,132.62,133.13
6/21/2012,132.44,135.78,132.33,135.64
6/20/2012,135.48,136.1,134.27,135.71
6/19/2012,135.7,136.25,134.3714,135.08
6/18/2012,134.4,134.73,133.28,133.58
6/15/2012,134.14,134.26,133.1,133.38
6/14/2012,133.47,134,131.98,132.34
6/13/2012,132.07,133.36,131.62,132.53
6/12/2012,132.92,133.01,131.16,131.79
6/11/2012,131.415,134.25,131.28,134.17
6/8/2012,133.1,133.125,131.29,131.71
6/7/2012,132.05,133.53,131.78,133.47
6/6/2012,131.97,132.03,129.93,129.97
6/5/2012,129.07,129.26,127.78,127.85
6/4/2012,128.1,128.74,127.135,128.39
6/1/2012,128.16,131.5042,128.16,129.41
5/31/2012,131.47,132.45,130.34,131.71
5/30/2012,131.76,133.6924,131.49,132.56
5/29/2012,133.7,133.93,131.17,133.16
5/25/2012,132.1,132.85,131.78,132.48
5/24/2012,132.53,132.84,131.42,132.63
5/23/2012,132.27,132.46,129.99,131.25
5/22/2012,132.2,133.23,131.34,132.31
5/21/2012,131.97,132.02,129.95,130.16
5/18/2012,129.74,131.6,129.55,131.37
5/17/2012,130.86,133.02,130.79,132.86
5/16/2012,132.829,134.55,132.8,133.94
5/15/2012,133.34,134.81,133.13,134.02
5/14/2012,134.11,135.6144,133.91,134.31
5/11/2012,135.61,136.87,135.11,135.17
5/10/2012,136.02,136.85,135.71,136.68
5/9/2012,135.74,136.61,134.49,135.1
5/8/2012,136.55,136.77,134.92,136.28
5/7/2012,137.1,137.56,136.46,136.51
5/4/2012,137,139.3012,136.92,138.515
5/3/2012,139.25,140.45,138.99,140.34
5/2/2012,140.325,140.46,139.46,139.92
5/1/2012,140.74,141.66,139.63,139.79
4/30/2012,139.87,140.21,139.49,140.11
4/27/2012,140.39,140.79,139.8,140.58
4/26/2012,140.16,140.32,138.81,138.89
4/25/2012,139.19,139.25,138.53,138.65
4/24/2012,137.31,137.66,136.8,136.91
4/23/2012,136.79,136.91,135.94,136.54
4/20/2012,137.95,138.83,137.87,138.33
4/19/2012,137.72,139.15,137.07,138.63
4/18/2012,138.61,139.08,138.38,138.46
4/17/2012,139.082,139.36,137.698,137.84
4/16/2012,137.05,138.04,136.58,137.84
4/13/2012,137.14,138.8168,137.01,138.47
4/12/2012,138.79,138.9,137.03,137.13
4/11/2012,137,137.54,136.75,137.29
4/10/2012,135.9,138.34,135.76,137.95
4/9/2012,138.22,139.8444,137.84,138.03
4/5/2012,139.79,140.2,139.26,139.38
4/4/2012,139.86,140.339,139.34,140.22
4/3/2012,141.26,141.8826,140.43,141.64
4/2/2012,141.84,142.21,140.36,140.64
3/30/2012,140.81,141.05,140.05,140.92
3/29/2012,140.23,140.4934,139.09,139.64
3/28/2012,140.47,141.32,139.64,141.1
3/27/2012,141.17,141.83,141.08,141.74
3/26/2012,141.61,141.61,140.6,140.65
3/23/2012,139.65,139.81,138.55,139.32
3/22/2012,139.2,139.55,138.74,139.18
3/21/2012,140.21,140.65,139.92,140.52
3/20/2012,140.44,140.61,139.64,140.05
3/19/2012,140.85,141.28,140.11,140.21
3/16/2012,140.3,140.48,140,140.36
3/15/2012,140.72,140.78,139.76,140.12
3/14/2012,139.91,140.445,139.48,140.1
3/13/2012,140.062,140.13,138.09,138.32
3/12/2012,137.58,137.76,137.09,137.55
3/9/2012,137.57,137.93,137.13,137.3
3/8/2012,137.04,137.32,136.24,136.52
3/7/2012,135.69,135.91,134.93,135.06
3/6/2012,134.75,135.43,134.36,135.35
3/5/2012,136.75,137.2,136.28,137.1
3/2/2012,137.312,137.82,137,137.64
3/1/2012,137.73,137.99,136.9312,137.31
2/29/2012,137.02,138.19,136.54,137.76
2/28/2012,137.559,137.72,136.93,137.2
2/27/2012,137.16,137.53,135.8,136.02
2/24/2012,136.93,137.2,136.63,136.93
2/23/2012,136.631,136.73,135.5,135.96
2/22/2012,136.032,136.55,135.79,136.26
2/21/2012,136.47,137.05,136.05,136.73
2/17/2012,136.41,136.6275,135.96,136.52
2/16/2012,136.049,136.17,134.33,134.57
2/15/2012,134.56,135.83,134.29,135.63
2/14/2012,135.19,135.27,134.25,135
2/13/2012,135.36,135.52,134.74,135.32
2/10/2012,134.361,134.47,133.84,134.16
2/9/2012,135.36,135.59,134.56,135.41
2/8/2012,135.19,135.22,134.31,134.86
2/7/2012,134.79,135.02,133.64,134.17
2/6/2012,134.45,134.5134,133.83,133.98
2/3/2012,134.54,134.62,133.77,134
2/2/2012,132.68,133.02,132.21,132.73
2/1/2012,132.47,133.14,132.13,132.29
1/31/2012,131.32,132.18,130.68,132.02
1/30/2012,131.37,131.44,130.06,130.51
1/27/2012,131.82,132.05,131.15,131.24
1/26/2012,131.88,133.4,131.36,133.15
1/25/2012,132.56,132.87,130.75,131.26
1/24/2012,131.46,131.5,130.6,130.8
1/23/2012,131.61,132.25,130.98,131.51
1/20/2012,131.54,131.95,130.92,131.24
1/19/2012,131.46,131.57,130.8,131.22
1/18/2012,130.77,130.84,129.08,129.31
1/17/2012,129.34,130.32,128.8957,130.08
1/13/2012,128.84,129.05,127.72,128.64
1/12/2012,129.51,129.7,128.54,129.57
1/11/2012,129.2,129.37,128.52,128.73
1/10/2012,129.13,129.65,128.95,129.39
1/9/2012,128.02,128.18,127.41,128
1/6/2012,127.71,128.22,127.29,128.1999
1/5/2012,128.04,128.23,126.43,127.01
1/4/2012,127.7,127.81,126.71,127.2
1/3/2012,127.495,128.38,127.43,127.76
12/30/2011,125.5,126.33,125.5,126.02
12/29/2011,126.12,126.25,124.8566,125.24
12/28/2011,124.83,126.53,124.73,126.51
12/27/2011,126.49,126.82,126.06,126.17
12/23/2011,126.39,126.43,125.41,125.67
12/22/2011,125.27,125.4,124.2324,124.63
12/21/2011,124.17,124.36,122.75,123.93
12/20/2011,123.93,124.14,122.17,122.18
12/19/2011,120.29,122.32,120.03,122.06
12/16/2011,121.59,122.95,121.3,122.23
12/15/2011,122.185,123.2,121.99,123.03
12/14/2011,121.74,123.03,121.47,122.56
12/13/2011,123.05,125.57,122.45,124.86
12/12/2011,124.21,124.97,123.16,124.95
12/9/2011,126.05,126.37,124.4,124.51
12/8/2011,123.95,126.18,123.65,125.9
12/7/2011,126.73,127.26,124.97,125.84
12/6/2011,126.26,127.11,125.76,126.21
12/5/2011,126.22,127.18,125.44,126.84
12/2/2011,124.86,126.5,124.78,126.12
12/1/2011,124.97,125.64,124.43,124.85
11/30/2011,124.99,125.22,123.22,123.49
11/29/2011,120.05,121,119.61,120.05
11/28/2011,119.71,120.18,118.82,119.54
11/25/2011,116.34,117.7,116.2,116.38
11/23/2011,116.56,119.19,116.56,118.07
11/22/2011,119.19,120.1,118.52,119.4
11/21/2011,119.661,120.35,118.65,120.2
11/18/2011,121.979,122.75,121.47,122.5
11/17/2011,122.105,124.16,121.23,123.85
11/16/2011,124.08,126.34,123.9,124.81
11/15/2011,126.083,126.75,124.72,125.17
11/14/2011,125.46,127.45,124.92,126.19
11/11/2011,126.66,126.99,125.79,125.83
11/10/2011,124.32,124.94,123.02,124.79
11/9/2011,123.161,125.8,122.86,124.89
11/8/2011,127.88,128.02,125.71,126.92
11/7/2011,126.26,126.39,124.2,125.39
11/4/2011,125.481,125.7,124.01,125.23
11/3/2011,126.25,126.5,123.595,125.27
11/2/2011,123.99,124.4,122.7905,123.83
11/1/2011,122.002,123.51,121.52,122.03
10/31/2011,125.5,128.6239,125.32,127.16
10/28/2011,128.6,128.85,127.8,128
10/27/2011,128.63,129.42,124.3187,127.63
10/26/2011,124.3,124.77,122.21,124.35
10/25/2011,123.049,124.95,122.78,124.89
10/24/2011,125.49,125.8,124.06,124.17
10/21/2011,123.97,124.12,122.72,123.09
10/20/2011,121.66,122.1,119.82,121.43
10/19/2011,121.13,123.08,120.71,122.38
10/18/2011,122.58,123.5,119.2,120.14
10/17/2011,120.23,122.5492,119.93,121.99
10/14/2011,122.57,122.6,121.23,121.91
10/13/2011,120.51,120.87,119.12,120.04
10/12/2011,120.75,122.14,120.33,120.6
10/11/2011,119.7,120.04,118.75,118.87
10/10/2011,119.58,119.63,117.67,117.68
10/7/2011,115.71,117.245,115.06,117.17
10/6/2011,116.49,116.66,113.51,114.36
10/5/2011,114.42,114.72,111.58,112.62
10/4/2011,112.34,112.58,107.43,108.35
10/3/2011,109.93,113.95,109.81,112.49
9/30/2011,113.15,115.45,113.07,114.45
9/29/2011,116.05,117.63,113.93,117.05
9/28/2011,115.145,118.49,114.97,117.78
9/27/2011,117.54,119.56,116.84,118.53
9/26/2011,116.24,116.4,112.98,114.61
9/23/2011,113.54,114.16,112.02,112.11
9/22/2011,112.86,114.21,111.3,113.25
9/21/2011,116.63,120.6,116.44,120.23
9/20/2011,120.17,121.99,120.01,120.82
9/19/2011,120.31,120.93,118.72,119.53
9/16/2011,121.521,121.97,120.32,121.29
9/15/2011,121.43,121.47,119.4034,120.65
9/14/2011,119.37,120.8,116.72,118.34
9/13/2011,117.74,118.18,116.22,117.05
9/12/2011,116.67,116.76,114.05,114.47
9/9/2011,115.92,119.057,115.28,117.68
9/8/2011,119.04,120.94,118.77,119.57
9/7/2011,120.29,120.34,118.36,118.76
9/6/2011,116.99,117.16,114.38,114.39
9/2/2011,117.85,120.8726,117.43,118.42
9/1/2011,120.94,123.4,120.78,122.29
8/31/2011,122.22,123.51,121.3,122.46
8/30/2011,121.68,122.43,119.26,120.83
8/29/2011,121.36,121.43,118.0569,119.56
8/26/2011,117.97,118.51,113.85,115.69
8/25/2011,116.28,119.4,115.87,118.73
8/24/2011,118.08,118.24,115.92,116.19
8/23/2011,116.44,116.5665,112.58,113.15
8/22/2011,112.73,115.23,112.41,115.17
8/19/2011,112.64,115.88,112.5,112.96
8/18/2011,114.51,119.714,113.39,116.5
8/17/2011,119.67,121.2,118.72,120.25
8/16/2011,119.59,120.69,118.31,119.47
8/15/2011,120.62,120.74,119,119.19
8/12/2011,118.12,119.215,117.28,118.4
8/11/2011,117.33,118.92,112.317,113.26
8/10/2011,112.29,116.28,111.95,115.26
8/9/2011,117.48,117.64,110.27,114.07
8/8/2011,112.26,120.1218,112.02,116.91
8/5/2011,120.08,122.07,116.86,121.76
8/4/2011,120.26,124.62,120.06,124.42
8/3/2011,126.17,126.31,123.53,125.66
8/2/2011,125.49,128.5,125.49,127.81
8/1/2011,128.78,130.96,127.53,130.84
7/29/2011,129.33,130.55,127.9667,128.91
7/28/2011,130.22,131.77,130.01,130.6
7/27/2011,130.6,132.63,130.43,132.59
7/26/2011,133.33,133.96,133.03,133.74
7/25/2011,133.83,134.49,133.16,133.3
7/22/2011,134.58,134.72,133.76,134.52
7/21/2011,134.49,134.82,132.6693,133.4
7/20/2011,132.65,133.15,132.42,133.07
7/19/2011,132.73,132.89,131.31,131.34
7/18/2011,130.61,131.28,129.63,131.08
7/15/2011,131.69,131.87,130.77,131.66
7/14/2011,130.93,132.78,130.68,132.17
7/13/2011,131.84,133.22,131.519,132.09
7/12/2011,131.4,132.78,131.36,131.69
7/11/2011,131.97,133.18,131.66,132.75
7/8/2011,134.4,134.4,133.39,133.83
7/7/2011,135.36,135.7,134.88,135.16
7/6/2011,133.97,134.14,133.11,133.49
7/5/2011,133.81,134.08,133.39,133.78
7/1/2011,133.92,134.1,131.78,132.09
6/30/2011,131.97,132.18,130.705,131.14
6/29/2011,130.72,130.93,129.6321,130.2
6/28/2011,129.61,129.63,128.27,128.45
6/27/2011,127.94,128.43,126.64,126.89
6/24/2011,126.81,128.37,126.62,128.27
6/23/2011,128.301,128.6361,126.19,127.16
6/22/2011,128.67,129.81,128.59,129.05
6/21/2011,129.45,129.7,127.7535,128.36
6/20/2011,127.7,127.97,126.58,126.62
6/17/2011,127.05,127.94,126.62,127.93
6/16/2011,127.3,127.97,126.32,127.06
6/15/2011,127.02,129.2991,126.68,128.24
6/14/2011,129.32,129.77,128.82,128.87
6/13/2011,127.7,128.24,127.05,127.89
6/10/2011,127.6,128.93,127.26,128.85
6/9/2011,129.4,129.93,128.46,128.77
6/8/2011,128.42,129.19,128.18,128.76
6/7/2011,128.96,130.07,128.85,129.7
6/6/2011,129.045,130.36,128.87,130.09
6/3/2011,130.42,131.42,130.08,130.15
6/2/2011,131.73,132.24,130.96,131.96
6/1/2011,131.87,134.9234,131.76,134.51
5/31/2011,134.9,134.92,133.84,134.77
5/27/2011,133.51,133.87,132.9588,133.37
5/26/2011,133,133.24,131.78,132.03
5/25/2011,132.39,132.94,131.38,131.42
5/24/2011,131.95,132.73,131.7,132.44
5/23/2011,132.06,133.6475,131.59,131.98
5/20/2011,133.61,134.6781,133.36,134.33
5/19/2011,134.68,135.03,133.94,134.8
5/18/2011,134.36,134.5,132.95,133.24
5/17/2011,133.17,133.35,132.12,132.69
5/16/2011,133.19,134.61,132.97,133.56
5/13/2011,134.04,135.34,133.56,135.15
5/12/2011,135.08,135.36,133.39,134.08
5/11/2011,134.44,135.69,133.82,135.67
5/10/2011,135.87,136.11,135,135.17
5/9/2011,134.72,135.11,133.98,134.19
5/6/2011,134.2,135.63,133.22,134.94
5/5/2011,133.61,134.95,133.02,134.08
5/4/2011,134.83,135.73,134.23,135.67
5/3/2011,135.73,136.19,135.045,135.96
5/2/2011,136.22,137.18,135.95,137.07
4/29/2011,136.43,136.57,135.98,136.16
4/28/2011,136.11,136.29,135.41,135.43
4/27/2011,135.67,135.87,134.5,135.05
4/26/2011,134.791,135.06,133.91,134.05
4/25/2011,133.64,133.86,133.2,133.68
4/21/2011,133.78,133.84,133.1046,133.79
4/20/2011,133.1,133.39,132.79,132.88
4/19/2011,131.31,131.35,130.44,130.76
4/18/2011,130.56,132.0301,129.51,130.59
4/15/2011,132.04,132.37,131.41,131.8
4/14/2011,131.56,131.76,130.27,130.7
4/13/2011,131.46,132.18,130.96,132.08
4/12/2011,131.47,131.98,130.99,131.72
4/11/2011,132.46,133.45,132.14,133
4/8/2011,132.86,133.99,132.31,133.91
4/7/2011,133.32,133.9775,132.66,133.42
4/6/2011,133.66,134,133.12,133.88
4/5/2011,133.24,133.83,132.94,133
4/4/2011,133.26,133.67,132.88,133.43
4/1/2011,133.15,133.77,132.83,133.41
3/31/2011,132.59,132.96,132.45,132.6
3/30/2011,132.77,133.16,132.36,132.55
3/29/2011,131.86,131.9,130.44,130.87
3/28/2011,130.98,131.92,130.94,131.58
3/25/2011,131.3,131.87,130.8921,131.24
3/24/2011,130.9,131.09,129.67,130.4
3/23/2011,129.66,130,128.32,128.93
3/22/2011,129.29,129.89,129.17,129.72
3/21/2011,129.74,130.01,129.2,129.35
3/18/2011,127.76,128.88,127.51,128.84
3/17/2011,127.85,128.39,127.1,128
